customer_id,first_name,last_name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,msisdn
198,Lily,Bouchard,female,English,0,Yes, physical,active,1946-01-20,2020-02-04,Lily.Bouchard81778@mail.com,Quebec,,+14187808489
199,Logan,Lewis,male,English,0,No, physical,active,1980-04-23,2021-12-26,Logan.Lewis55333@gmx.com,Quebec,,+14508146765
200,Avery,Khan,female,English,1,No, physical,active,1964-01-09,2020-08-23,Avery.Khan37280@aol.com,Quebec,,+14504390011
201,Zoey,Graham,female,English,0,Yes, physical,active,1957-12-06,2021-09-01,Zoey.Graham74065@aol.com,Ontario,,+16479646362
202,Theodore,Morrison,male,English,0,Yes, physical,active,1998-10-25,2021-10-25,Theodore.Morrison64482@mail.com,British Columbia,,+12505305778
203,Alexander,Graham,male,English,0,No, physical,active,1991-05-06,2021-01-27,Alexander.Graham65507@mail.com,Quebec,,+14389864446
204,Ava,Chen,female,English,1,Yes, physical,inactive,1969-08-01,2020-06-01,Ava.Chen36382@hotmail.com,Newfoundland and Labrador,,+17097666817
205,Olivia,Lavoie,female,French,1,No, physical,inactive,1971-04-11,2021-09-01,Olivia.Lavoie78591@gmx.com,Quebec,,+13671836330
206,Olivia,Martin,female,English,0,No, physical,active,1954-11-22,2020-05-03,Olivia.Martin19156@hotmail.com,Alberta,2020-08-23,+14039749007
207,Miles,Campbell,male,English,0,Yes, physical,inactive,1968-12-18,2020-03-19,Miles.Campbell35298@yahoo.com,Ontario,,+18075052350
208,Charlotte,Murphy,female,English,0,No, physical,active,1982-01-18,2020-11-09,Charlotte.Murphy14382@yahoo.com,Ontario,,+17053937103
209,Noah,Murray,male,English,0,No, physical,active,1995-08-15,2020-11-07,Noah.Murray2000@gmx.com,British Columbia,,+16047456117
210,Riley,Patel,female,English,0,Yes, physical,active,1969-09-29,2021-08-01,Riley.Patel28961@hotmail.com,Quebec,,+15811773577
211,Aria,Michaud,female,English,0,Yes, physical,active,1971-12-27,2020-08-19,Aria.Michaud27918@gmx.com,Ontario,,+12269870108
212,Oliver,Bouchard,male,English,1,Yes, physical,active,1940-03-19,2021-12-14,Oliver.Bouchard94878@hotmail.com,Quebec,,+15818167035
213,Riley,Murphy,female,English,1,No, physical,active,1992-08-05,2020-09-09,Riley.Murphy38337@aol.com,Ontario,,+16473754667
214,Miles,Nguyen,male,French,0,No, physical,active,1943-05-13,2020-04-19,Miles.Nguyen91673@hotmail.com,Quebec,2021-01-07,+18732596897
215,Leo,Martin,male,English,1,Yes, physical,active,1982-01-18,2020-01-17,Leo.Martin25826@gmx.com,British Columbia,,+12507529302
216,Noah,Khan,male,English,1,No, physical,active,1996-08-11,2020-03-09,Noah.Khan30708@aol.com,British Columbia,,+12502672957
217,Charlotte,Lin,female,English,0,No, physical,active,1992-01-03,2020-08-10,Charlotte.Lin15314@gmx.com,Ontario,,+14378340916
218,Mason,Peters,male,English,0,Yes, physical,inactive,1981-01-15,2021-03-12,Mason.Peters14212@mail.com,Nova Scotia,,+17821613842
219,Hannah,Patel,female,English,0,No, physical,active,1971-05-18,2020-10-29,Hannah.Patel23444@aol.com,Newfoundland and Labrador,,+17096539988
220,James,Hall,male,English,0,Yes, physical,active,1962-05-08,2021-02-13,James.Hall86214@aol.com,Ontario,,+16133794559
221,Isla,Martin,female,English,1,Yes, physical,active,1949-11-21,2020-09-02,Isla.Martin77265@aol.com,Quebec,2020-12-26,+13678990266
222,Henry,Nadeau,male,English,0,No,business,inactive,1951-10-21,2020-09-04,Henry.Nadeau65823@hotmail.com,Ontario,,+18074902689
223,Jackson,Morrison,male,French,0,Yes, physical,active,1988-07-26,2021-08-14,Jackson.Morrison49597@yahoo.com,Ontario,,+16471436973
224,Amelia,Davis,female,English,1,Yes, physical,active,1987-03-03,2020-10-20,Amelia.Davis31691@yahoo.com,Alberta,,+14033236349
225,William,Reynolds,male,French,1,No, physical,active,1999-08-20,2020-10-11,William.Reynolds15894@gmx.com,Ontario,,+16478105443
226,Grayson,Beaulieu,male,English,0,Yes, physical,active,1944-06-12,2021-11-21,Grayson.Beaulieu12172@mail.com,Alberta,2021-01-24,+14033372432
227,Scarlett,Lewis,female,English,0,No, physical,active,1957-11-11,2020-08-04,Scarlett.Lewis3896@gmail.com,Quebec,,+15812918584
228,Leah,Girard,female,French,1,No, physical,active,1994-09-15,2021-03-15,Leah.Girard99977@yahoo.com,Ontario,,+16135524177
229,Luca,Nguyen,male,English,1,No,business,active,2001-11-04,2020-12-12,Luca.Nguyen18314@hotmail.com,Ontario,,+14161478246
230,Logan,Bouchard,male,French,1,No, physical,active,1960-02-24,2021-08-21,Logan.Bouchard67807@gmx.com,Ontario,,+12898740625
231,Olivia,MacDonald,female,French,1,Yes, physical,active,1964-08-22,2020-09-19,Olivia.MacDonald88008@aol.com,Manitoba,,+12048019190
232,Scarlett,Belanger,female,French,1,Yes, physical,active,1982-12-18,2020-03-17,Scarlett.Belanger65045@yahoo.com,Ontario,,+18072534570
233,Ella,Campbell,female,English,0,No, physical,active,1944-05-07,2021-08-30,Ella.Campbell40885@hotmail.com,Ontario,,+12897098071
234,Charlie,Girard,female,English,0,No, physical,active,1945-03-10,2021-03-29,Charlie.Girard39118@mail.com,Ontario,,+15192259684
235,Jackson,Peters,male,English,1,Yes, physical,active,1964-05-11,2021-11-02,Jackson.Peters33479@gmail.com,Ontario,,+13435027560
236,Isabella,Cameron,female,French,0,Yes, physical,active,1998-08-29,2021-02-02,Isabella.Cameron40058@gmx.com,Ontario,,+15197214021
237,Jackson,Girard,male,English,0,No, physical,inactive,1948-12-24,2021-02-26,Jackson.Girard35212@hotmail.com,Quebec,,+18198132147
238,Olivia,Gill,female,English,1,No, physical,active,1962-07-16,2020-07-11,Olivia.Gill90526@gmail.com,Ontario,2020-01-11,+12265714944
239,Owen,Bouchard,male,English,1,No, physical,active,2000-12-31,2020-11-01,Owen.Bouchard95444@yahoo.com,British Columbia,,+17782149983
240,Grayson,Nguyen,male,English,0,No, physical,inactive,1941-11-20,2021-12-12,Grayson.Nguyen26169@aol.com,Quebec,,+15818614507
241,Amelia,Pelletier,female,French,0,No, physical,active,1965-02-02,2021-04-25,Amelia.Pelletier2076@hotmail.com,Ontario,,+16137620106
242,Miles,Morrison,male,French,1,Yes, physical,active,1965-11-06,2021-01-24,Miles.Morrison526@yahoo.com,Quebec,2020-01-12,+18738712406
243,Elliot,Gagnon,male,English,0,No, physical,active,1996-10-16,2021-01-29,Elliot.Gagnon74764@yahoo.com,Alberta,2020-04-17,+18253473540
244,Grayson,Davis,male,English,1,Yes, physical,active,1998-04-01,2020-05-27,Grayson.Davis52489@hotmail.com,Quebec,,+14188425367
245,Hannah,Ouellet,female,French,1,No, physical,active,1988-07-20,2020-05-24,Hannah.Ouellet70522@mail.com,Ontario,,+14374957882
246,Mason,Anderson,male,English,1,Yes, physical,active,1951-08-27,2020-06-01,Mason.Anderson72181@mail.com,Quebec,,+18195276863
247,Noah,Kennedy,male,English,0,No, physical,active,2000-06-11,2021-08-06,Noah.Kennedy7948@mail.com,Ontario,2020-01-23,+12493610090
248,Mason,Jackson,male,English,1,No, physical,active,1965-06-26,2020-02-04,Mason.Jackson35867@yahoo.com,British Columbia,,+17789376417
249,Miles,Richard,male,English,0,Yes, physical,active,1998-03-22,2021-09-26,Miles.Richard61548@aol.com,British Columbia,,+16045940983
250,Liam,Levesque,male,French,1,No, physical,active,1998-03-11,2021-08-14,Liam.Levesque82648@aol.com,Alberta,,+18256705791
251,William,Lewis,male,English,1,No, physical,active,2001-07-24,2020-06-25,William.Lewis5441@gmail.com,Alberta,,+14036031628
252,Amelia,Robinson,female,English,1,No, physical,active,1981-12-06,2020-03-09,Amelia.Robinson89577@aol.com,Alberta,,+14033260271
253,Everly,Martin,female,English,0,Yes, physical,active,1952-07-08,2021-08-18,Everly.Martin40810@yahoo.com,Quebec,,+14504903038
254,Owen,Johnson,male,English,0,No, physical,active,1966-03-08,2020-08-25,Owen.Johnson22095@aol.com,Alberta,,+15875164718
255,Ella,Martin,female,English,1,No, physical,active,1971-07-05,2020-11-20,Ella.Martin40542@aol.com,Ontario,,+15489319975
256,Zoey,Lapointe,female,English,0,Yes, physical,inactive,1995-08-13,2020-03-19,Zoey.Lapointe89441@mail.com,Ontario,,+19052905192
257,Mason,Rogen,male,English,1,No,business,active,1980-10-03,2020-10-01,Mason.Rogen44666@aol.com,Quebec,2020-12-30,+13677755696
258,Charlie,Cote,female,English,0,Yes, physical,active,1959-09-26,2021-01-10,Charlie.Cote85671@gmx.com,Ontario,,+14374534013
259,Ava,Martin,female,English,1,No, physical,active,1979-07-05,2021-12-07,Ava.Martin4414@aol.com,British Columbia,,+16043497168
260,Ella,Evans,female,English,1,No, physical,active,1950-11-10,2021-01-08,Ella.Evans19073@gmail.com,Saskatchewan,2018-11-08,+16393681954
261,Jackson,Graham,male,French,0,No, physical,active,1953-02-18,2021-09-02,Jackson.Graham56848@yahoo.com,Nova Scotia,2020-10-31,+19026676368
262,Alexander,Reynolds,male,English,0,No, physical,active,1996-04-19,2020-10-18,Alexander.Reynolds81180@mail.com,Quebec,,+14189569106
263,Luca,Lavoie,male,French,0,No,business,active,1941-09-07,2020-04-29,Luca.Lavoie64037@yahoo.com,Quebec,,+13678136497
264,Alexander,Mitchell,male,French,1,Yes, physical,active,1966-12-06,2021-05-22,Alexander.Mitchell38668@hotmail.com,New Brunswick,,+15065761890
265,Alexander,Landry,male,French,1,Yes, physical,active,1991-08-25,2020-06-17,Alexander.Landry62202@hotmail.com,British Columbia,,+12505260029
266,Charlie,Landry,female,English,0,Yes, physical,active,1998-02-17,2021-11-08,Charlie.Landry46271@gmail.com,Ontario,,+12891700167
267,Abigail,Jackson,female,English,0,Yes, physical,active,1973-03-23,2021-06-10,Abigail.Jackson20032@hotmail.com,Ontario,,+12493359840
268,Jacob,King,male,English,0,No,business,active,1950-10-18,2020-01-04,Jacob.King47856@gmx.com,Alberta,,+15876201916
269,William,Reynolds,male,French,0,Yes,business,active,1987-04-17,2020-10-01,William.Reynolds39878@gmail.com,Ontario,,+16478700532
270,Ellie,Patel,female,English,0,Yes,business,active,1942-03-14,2020-06-14,Ellie.Patel93158@mail.com,Ontario,,+15485083330
271,Lucas,Murphy,male,English,1,No, physical,active,1993-05-30,2020-04-04,Lucas.Murphy55921@gmx.com,Alberta,,+18256316413
272,Miles,Hall,male,French,0,Yes, physical,active,1962-01-12,2020-02-19,Miles.Hall38072@gmail.com,Ontario,,+14162563851
273,Ava,Hall,female,French,0,Yes,business,active,1962-06-06,2021-08-29,Ava.Hall61367@yahoo.com,Ontario,,+19056027913
274,Theodore,Girard,male,French,0,Yes, physical,active,1968-04-22,2021-05-04,Theodore.Girard67703@hotmail.com,Alberta,,+14031853149
275,Lily,Leblanc,female,English,1,Yes, physical,inactive,1967-03-29,2020-10-06,Lily.Leblanc68973@gmail.com,Ontario,,+12261749774
276,Olivia,MacDonald,female,English,0,Yes, physical,active,1958-12-30,2020-03-20,Olivia.MacDonald77605@mail.com,Ontario,2021-04-25,+13437491441
277,Jacob,Ouellet,male,English,1,No, physical,active,1986-03-07,2021-12-08,Jacob.Ouellet98826@yahoo.com,British Columbia,2020-08-02,+17788145515
278,Nora,King,female,English,1,No, physical,active,1983-03-04,2021-09-27,Nora.King60049@gmail.com,Ontario,,+15195619893
279,Lily,Rogen,female,English,1,No, physical,active,1953-08-03,2020-06-01,Lily.Rogen73459@gmail.com,Quebec,,+18739387203
280,Noah,Kennedy,male,English,1,Yes, physical,active,1975-10-28,2020-10-30,Noah.Kennedy13804@yahoo.com,Ontario,2020-05-10,+12898931355
281,Aria,Campbell,female,English,1,No, physical,active,1958-05-23,2021-09-14,Aria.Campbell52163@aol.com,British Columbia,,+16723124246
282,William,Davis,male,English,1,Yes, physical,active,1972-09-21,2021-07-12,William.Davis37574@mail.com,Quebec,,+18194116896
283,Charlotte,Morin,female,English,0,No,business,active,1993-04-29,2020-07-02,Charlotte.Morin8872@gmail.com,Ontario,,+12891071215
284,Mateo,Hall,male,French,0,No,business,active,1991-09-01,2021-05-15,Mateo.Hall67735@hotmail.com,Quebec,,+18192315016
285,Nora,Lewis,female,English,0,Yes, physical,active,1983-02-26,2021-12-02,Nora.Lewis88892@hotmail.com,Ontario,2021-03-12,+16476566874
286,Noah,Johnston,male,English,1,Yes, physical,inactive,1979-01-11,2020-02-02,Noah.Johnston39546@hotmail.com,Quebec,,+15149153669
287,Levi,Ouellet,male,English,0,Yes, physical,active,1983-06-10,2020-06-22,Levi.Ouellet61552@hotmail.com,Ontario,2021-03-05,+18073165359
288,Zoey,Cameron,female,English,1,Yes, physical,inactive,1992-09-07,2020-02-15,Zoey.Cameron65113@gmail.com,British Columbia,2020-03-25,+16725970867
289,Everly,Morin,female,English,1,No, physical,active,1958-11-28,2020-04-25,Everly.Morin63072@yahoo.com,Quebec,2021-11-05,+15141027120
290,Theodore,Robinson,male,English,1,Yes, physical,inactive,1955-11-16,2020-01-26,Theodore.Robinson65921@aol.com,Ontario,,+12268621324
291,Ellie,Fortin,female,French,0,No, physical,active,1992-01-21,2020-09-28,Ellie.Fortin61354@gmx.com,Quebec,2021-04-12,+14503545224
292,Nathan,Ouellet,male,English,1,Yes, physical,inactive,1975-06-26,2020-11-29,Nathan.Ouellet16239@aol.com,Quebec,,+15818840875
293,Isla,Ouellet,female,English,0,No, physical,active,1989-04-15,2020-11-03,Isla.Ouellet4646@gmail.com,Quebec,2019-05-21,+15147629113
294,Nora,Martin,female,English,0,No, physical,active,1965-06-18,2021-09-13,Nora.Martin18581@aol.com,Ontario,,+13658415084
295,Liam,Graham,male,English,1,Yes, physical,active,1967-08-31,2020-09-16,Liam.Graham88902@mail.com,Ontario,2019-08-04,+14376701945
296,Mila,Cote,female,English,1,Yes, physical,active,1940-04-01,2021-05-10,Mila.Cote49826@gmail.com,British Columbia,,+17781272185
297,Mia,Ouellet,female,French,1,No, physical,active,1992-12-15,2020-02-09,Mia.Ouellet40152@hotmail.com,Quebec,,+15811069934
298,Noah,Fortin,male,English,0,Yes,business,active,1970-10-20,2020-05-14,Noah.Fortin89963@aol.com,Ontario,2021-10-02,+13431658507
299,Amelia,Kennedy,female,English,0,No, physical,active,1961-07-10,2021-05-29,Amelia.Kennedy45935@gmx.com,Alberta,,+14033224470
300,Leah,Robinson,female,Chinese,1,No, physical,active,1997-06-27,2021-06-10,Leah.Robinson66853@aol.com,Quebec,,+13675117421
301,Lucas,Johnson,male,English,1,Yes, physical,active,1985-03-27,2020-12-21,Lucas.Johnson18642@yahoo.com,British Columbia,,+16724518502
302,Ava,Johnston,female,French,1,Yes, physical,active,1982-09-04,2020-06-06,Ava.Johnston89246@gmx.com,Ontario,,+12267636879
303,Hannah,Ouellet,female,English,1,Yes, physical,active,1943-09-29,2021-02-17,Hannah.Ouellet90354@gmail.com,British Columbia,2020-06-19,+16729321336
304,Luca,Harris,male,English,0,No, physical,active,1959-12-10,2020-11-16,Luca.Harris4474@yahoo.com,Alberta,,+14032430691
305,Jackson,Peters,male,French,1,No, physical,active,1940-04-10,2020-06-01,Jackson.Peters95024@gmx.com,Quebec,,+15148906381
306,Benjamin,Lin,male,English,1,No, physical,active,1980-04-27,2020-07-09,Benjamin.Lin9783@gmail.com,Ontario,,+12895048441
307,Chloe,Leblanc,female,English,0,No,business,active,1944-02-14,2020-06-21,Chloe.Leblanc64417@gmx.com,Nova Scotia,2021-05-28,+17823398848
308,Everly,Peters,female,English,1,Yes, physical,active,1965-04-30,2020-06-17,Everly.Peters93509@yahoo.com,Ontario,,+13437346576
309,Amelia,Hall,female,English,0,Yes, physical,active,1975-05-04,2020-10-18,Amelia.Hall53082@aol.com,Ontario,2020-02-17,+13437444860
310,Ella,Morrison,female,French,0,Yes, physical,inactive,1973-12-06,2020-05-21,Ella.Morrison64312@hotmail.com,Quebec,,+15147882886
311,Amelia,Khan,female,English,1,No, physical,active,1951-11-22,2020-10-03,Amelia.Khan22518@gmail.com,New Brunswick,2020-06-11,+15066903338
312,Jacob,Fortin,male,Chinese,1,No, physical,active,1945-07-31,2021-06-23,Jacob.Fortin47077@aol.com,British Columbia,,+12364931607
313,Logan,Murray,male,English,0,Yes, physical,active,1959-07-29,2021-07-03,Logan.Murray87307@aol.com,Alberta,,+18257712084
314,Mia,Robinson,female,English,1,Yes,business,active,1994-03-26,2021-12-17,Mia.Robinson72921@yahoo.com,Ontario,,+12265942204
315,Isla,Harris,female,English,0,No, physical,active,1994-12-15,2020-05-23,Isla.Harris85592@yahoo.com,Quebec,,+13674701348
316,Leah,Robinson,female,English,1,Yes, physical,active,1984-01-21,2020-03-15,Leah.Robinson42749@yahoo.com,Quebec,2020-08-15,+15145676113
317,Nora,Gagnon,female,English,1,No, physical,active,1978-06-12,2020-11-10,Nora.Gagnon79077@gmail.com,Manitoba,2021-03-19,+12042132748
318,Logan,Girard,male,French,1,No, physical,active,1966-06-30,2020-08-23,Logan.Girard69055@mail.com,Ontario,,+13435592821
319,Miles,Ouellet,male,English,0,No, physical,inactive,1959-07-02,2021-04-30,Miles.Ouellet68599@yahoo.com,Ontario,2019-06-05,+13653811311
320,Owen,Pelletier,male,English,1,No, physical,active,1989-02-13,2021-12-09,Owen.Pelletier60503@hotmail.com,Ontario,,+12495936933
321,Isla,Reynolds,female,French,1,Yes, physical,active,1947-12-13,2021-06-08,Isla.Reynolds95689@yahoo.com,Ontario,,+12265535837
322,Hannah,Murphy,female,French,1,No, physical,active,1966-01-21,2021-01-09,Hannah.Murphy8790@aol.com,British Columbia,,+12365744649
323,Mason,Lin,male,English,1,No, physical,active,1983-11-12,2020-03-23,Mason.Lin83743@gmx.com,Quebec,,+18196627198
324,Ella,Evans,female,English,0,Yes, physical,active,1962-04-11,2021-12-21,Ella.Evans5447@mail.com,New Brunswick,,+15067261272
325,Zoey,Lin,female,English,1,Yes, physical,active,1960-01-22,2021-06-10,Zoey.Lin72330@aol.com,British Columbia,,+16729303131
326,Luca,Hall,male,English,0,No, physical,active,1982-02-01,2021-05-09,Luca.Hall22013@gmx.com,Quebec,,+15791468751
327,Leah,Evans,female,English,1,Yes, physical,active,1986-07-24,2021-02-16,Leah.Evans36685@yahoo.com,Quebec,2021-05-08,+13677732121
328,Lily,Anderson,female,French,1,No,business,active,1995-11-10,2020-01-28,Lily.Anderson64469@mail.com,Alberta,,+18251708236
329,Charlie,Lewis,female,English,0,Yes, physical,active,1941-05-05,2020-04-21,Charlie.Lewis59276@mail.com,Prince Edward Island,,+19023992584
330,Mason,Nguyen,male,English,0,Yes,business,active,1958-05-11,2020-11-16,Mason.Nguyen99257@gmx.com,Quebec,2020-01-18,+15799102199
331,Ellie,Ouellet,female,English,0,Yes, physical,active,1940-04-16,2020-01-13,Ellie.Ouellet86283@gmx.com,British Columbia,,+17781740726
332,Scarlett,Kennedy,female,French,0,No,business,active,1959-09-17,2021-11-21,Scarlett.Kennedy85796@gmail.com,Ontario,,+15485951951
333,Riley,Morin,female,English,0,Yes, physical,active,1966-06-28,2020-03-19,Riley.Morin13833@mail.com,Ontario,,+12893295705
334,Mia,Hall,female,English,0,No, physical,active,1967-12-29,2020-03-06,Mia.Hall88679@mail.com,British Columbia,,+12362687902
335,Jackson,MacDonald,male,English,1,Yes, physical,active,1997-08-09,2021-04-14,Jackson.MacDonald97975@hotmail.com,British Columbia,,+16043466337
336,Ethan,Fortin,male,French,1,Yes,business,active,1941-02-16,2021-01-09,Ethan.Fortin84247@aol.com,Quebec,,+14181341385
337,Charlie,Landry,female,English,0,No, physical,active,1944-05-21,2020-07-31,Charlie.Landry89547@yahoo.com,Nova Scotia,,+17827431566
338,Lily,Cameron,female,English,0,Yes, physical,active,1977-10-06,2021-05-24,Lily.Cameron91795@gmx.com,Ontario,,+16138133986
339,Levi,Morin,male,English,1,Yes, physical,active,1943-09-19,2020-05-01,Levi.Morin56860@aol.com,British Columbia,,+16723596081
340,Leah,Campbell,female,English,0,Yes, physical,active,1972-02-02,2020-05-09,Leah.Campbell57617@hotmail.com,British Columbia,,+12507780069
341,Olivia,MacDonald,female,English,1,No, physical,active,1992-07-24,2021-09-26,Olivia.MacDonald40388@yahoo.com,British Columbia,,+17789555035
342,Leah,Graham,female,French,1,No, physical,active,1954-06-19,2021-09-20,Leah.Graham79690@gmx.com,Ontario,,+19058328275
343,Riley,King,female,French,0,Yes, physical,active,1953-03-18,2021-06-06,Riley.King11844@mail.com,Quebec,,+14388616870
344,Noah,Johnston,male,English,0,Yes, physical,active,1985-03-25,2020-01-04,Noah.Johnston96510@mail.com,British Columbia,2020-12-21,+16725464815
345,Ellie,Johnston,female,French,0,Yes, physical,active,1971-03-18,2020-03-07,Ellie.Johnston19091@aol.com,Ontario,2020-06-13,+13436286465
346,Emma,Landry,female,English,1,Yes, physical,active,1998-08-26,2021-02-02,Emma.Landry13942@aol.com,Saskatchewan,,+16397616687
347,Oliver,Campbell,male,English,0,Yes, physical,active,1951-02-20,2021-03-29,Oliver.Campbell99081@yahoo.com,British Columbia,,+16044950781
