customer_id,first_name,last_name,gender,age,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,geo,termination_date,msisdn
160,Elliot,Lewis,male,2001,English,0,Yes, physical,active,2001-07-31,2020-05-03,Elliot.Lewis64846@hotmail.com,Ontario,"[43.684345,-79.431292]",,+16478855685
161,Alexander,Johnston,male,1995,English,1,No, physical,active,1995-12-12,2021-12-06,Alexander.Johnston4187@gmx.com,Alberta,"[53.530798,-113.511802]",,+17804737375
162,Elliot,Murray,male,1995,English,0,No, physical,active,1995-06-17,2021-09-20,Elliot.Murray68279@gmx.com,Quebec,"[46.807102,-71.211788]",,+14185038440
163,Charlie,Davis,female,1983,French,1,Yes, physical,active,1983-05-29,2021-05-26,Charlie.Davis19533@gmx.com,Ontario,"[43.684345,-79.431292]",,+18071423986
164,Mia,Morin,female,1951,English,1,Yes, physical,active,1951-07-15,2021-05-01,Mia.Morin95476@aol.com,Quebec,"[46.807102,-71.211788]",,+13678576834
165,Mila,Levesque,female,1952,English,0,No, physical,active,1952-02-03,2020-10-10,Mila.Levesque10665@hotmail.com,Ontario,"[43.684345,-79.431292]",,+12496173680
166,Grayson,MacDonald,male,1976,English,1,No, physical,active,1976-02-15,2021-04-03,Grayson.MacDonald75344@gmail.com,Manitoba,"[49.887898, -97.134185]",2020-02-28,+12049932027
167,Nora,Murphy,female,1942,French,1,Yes, physical,active,1942-07-15,2021-11-13,Nora.Murphy57189@gmx.com,Quebec,"[46.807102,-71.211788]",2020-01-06,+14385790006
168,Ellie,Johnson,female,1941,English,1,No, physical,active,1941-02-02,2020-12-31,Ellie.Johnson9580@gmx.com,Alberta,"[53.530798,-113.511802]",,+14039186333
169,Jack,Beaulieu,male,1972,English,1,Yes, physical,active,1972-06-28,2021-04-20,Jack.Beaulieu61296@gmail.com,Quebec,"[46.807102,-71.211788]",,+13678527108
170,Mason,Jackson,male,1943,English,0,No, physical,active,1943-07-06,2020-06-21,Mason.Jackson13433@yahoo.com,New Brunswick,"[45.956694, -66.658084]",2020-11-07,+15067251447
171,Emma,Michaud,female,1979,English,1,No, physical,active,1979-04-09,2020-05-12,Emma.Michaud83364@gmail.com,New Brunswick,"[45.956694, -66.658084]",,+15068405802
172,Owen,Gauthier,male,1984,English,1,Yes,business,active,1984-08-13,2020-01-05,Owen.Gauthier9834@gmail.com,Ontario,"[43.684345,-79.431292]",,+13651859032
173,Levi,Morin,male,1993,English,1,No, physical,active,1993-02-28,2020-11-02,Levi.Morin81409@aol.com,Ontario,"[43.684345,-79.431292]",,+17051258622
174,Henry,Lin,male,2001,English,0,No,business,active,2001-01-03,2020-04-05,Henry.Lin46128@hotmail.com,Quebec,"[46.807102,-71.211788]",,+13674500207
175,Isabella,Richard,female,1941,English,1,No, physical,active,1941-12-11,2021-09-24,Isabella.Richard41861@gmail.com,Quebec,"[46.807102,-71.211788]",,+14182931908
176,Avery,MacDonald,female,1985,English,0,No, physical,active,1985-03-02,2020-02-16,Avery.MacDonald54645@mail.com,Ontario,"[43.684345,-79.431292]",,+16473493937
177,Avery,Ouellet,female,1994,French,0,No, physical,active,1994-07-06,2021-05-29,Avery.Ouellet70204@hotmail.com,Ontario,"[43.684345,-79.431292]",,+13657355932
178,Ava,Morin,female,1964,English,0,No, physical,active,1964-04-15,2020-07-27,Ava.Morin54491@mail.com,Alberta,"[53.530798,-113.511802]",,+18256187452
179,Nathan,Rogen,male,1998,French,1,No, physical,active,1998-02-02,2020-02-14,Nathan.Rogen70226@yahoo.com,Manitoba,"[49.887898, -97.134185]",,+12047291132
180,Emma,Levesque,female,1973,English,0,No, physical,active,1973-02-17,2021-08-04,Emma.Levesque92097@aol.com,New Brunswick,"[45.956694, -66.658084]",,+15068049364
181,Leo,Rogen,male,1940,French,0,No,business,active,1940-12-15,2021-01-25,Leo.Rogen52684@gmx.com,Ontario,"[43.684345,-79.431292]",,+12891136595
182,Scarlett,Richard,female,1990,English,0,No, physical,active,1990-04-09,2020-11-17,Scarlett.Richard14536@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15815605641
183,Miles,Johnston,male,1975,English,1,Yes, physical,active,1975-09-01,2021-06-30,Miles.Johnston42991@yahoo.com,Alberta,"[53.530798,-113.511802]",,+17807842775
184,Isabella,Patel,female,1972,English,1,No, physical,active,1972-03-23,2021-04-11,Isabella.Patel8983@hotmail.com,British Columbia,"[48.423095,-123.366788]",2021-02-14,+16043393739
185,Levi,Johnson,male,1987,English,1,Yes,business,active,1987-01-08,2021-04-01,Levi.Johnson98763@gmx.com,Nova Scotia,"[44.653761, -63.601324]",,+19025876205
186,Zoey,Gill,female,1984,English,0,Yes, physical,active,1984-07-29,2020-07-29,Zoey.Gill25067@gmail.com,Quebec,"[46.807102,-71.211788]",,+14382646423
187,Avery,Nguyen,female,1941,English,0,Yes, physical,active,1941-01-31,2020-02-20,Avery.Nguyen62592@mail.com,Saskatchewan,"[50.464050, -104.605617]",,+13069295610
188,Levi,Patel,male,1993,English,1,Yes, physical,active,1993-06-12,2021-08-12,Levi.Patel64515@gmx.com,Ontario,"[43.684345,-79.431292]",,+15481647162
189,Alexander,Richard,male,1996,French,0,No, physical,active,1996-10-30,2020-09-29,Alexander.Richard928@aol.com,Nova Scotia,"[44.653761, -63.601324]",,+17825315594
190,Ava,Rogen,female,1999,English,0,Yes, physical,active,1999-11-06,2020-07-02,Ava.Rogen11762@mail.com,Ontario,"[43.684345,-79.431292]",,+17058404474
191,Olivia,Morin,female,1964,English,1,Yes, physical,active,1964-03-24,2021-04-08,Olivia.Morin27518@aol.com,Alberta,"[53.530798,-113.511802]",,+15875816171
192,Leah,Anderson,female,1948,French,1,No, physical,active,1948-11-28,2021-08-14,Leah.Anderson6641@aol.com,Alberta,"[53.530798,-113.511802]",2020-02-22,+18257914556
193,Lily,Martin,female,1944,French,0,Yes, physical,inactive,1944-10-04,2020-06-25,Lily.Martin28976@hotmail.com,Alberta,"[53.530798,-113.511802]",2020-01-13,+14039259927
194,Abigail,Gauthier,female,1993,English,1,No, physical,active,1993-02-11,2021-12-24,Abigail.Gauthier84910@yahoo.com,Ontario,"[43.684345,-79.431292]",,+14169570839
195,Theodore,Gill,male,1944,French,0,Yes, physical,active,1944-05-19,2021-07-22,Theodore.Gill3221@mail.com,British Columbia,"[48.423095,-123.366788]",2021-09-22,+12508400212
196,Sophia,Evans,female,1978,French,0,Yes, physical,inactive,1978-01-17,2021-10-30,Sophia.Evans12810@aol.com,Ontario,"[43.684345,-79.431292]",,+16134597340
197,Luca,Leblanc,male,2000,Chinese,1,Yes, physical,inactive,2000-04-22,2020-01-27,Luca.Leblanc61307@hotmail.com,Ontario,"[43.684345,-79.431292]",,+17058575575
198,Charlotte,Patel,female,1957,English,0,No, physical,active,1957-05-20,2021-03-03,Charlotte.Patel38213@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18192675165
199,William,Gagnon,male,1986,French,0,Yes, physical,active,1986-02-08,2020-01-19,William.Gagnon74061@gmx.com,British Columbia,"[48.423095,-123.366788]",,+16042107785
200,Ella,Anderson,female,2001,English,0,No,business,active,2001-12-26,2020-04-27,Ella.Anderson87014@gmx.com,Quebec,"[46.807102,-71.211788]",,+18193695625
201,Avery,Nguyen,female,1992,Chinese,1,No, physical,active,1992-11-30,2020-07-08,Avery.Nguyen31361@hotmail.com,Quebec,"[46.807102,-71.211788]",,+14182425843
202,Miles,Campbell,male,1995,English,1,Yes, physical,active,1995-01-18,2021-10-13,Miles.Campbell28175@gmx.com,Ontario,"[43.684345,-79.431292]",,+16139637255
203,Nathan,Harris,male,1966,English,1,No, physical,active,1966-03-06,2020-10-13,Nathan.Harris10590@gmail.com,Quebec,"[46.807102,-71.211788]",2020-12-14,+14381528926
204,Scarlett,Martin,female,1983,English,0,Yes, physical,active,1983-05-13,2020-03-01,Scarlett.Martin83032@aol.com,Ontario,"[43.684345,-79.431292]",,+12266565411
205,Leah,Lin,female,1997,French,0,No,business,active,1997-05-06,2021-05-27,Leah.Lin52094@hotmail.com,Alberta,"[53.530798,-113.511802]",,+14039446181
206,Jackson,Rogen,male,1956,English,1,Yes, physical,active,1956-06-01,2021-01-12,Jackson.Rogen77047@mail.com,Ontario,"[43.684345,-79.431292]",2020-10-27,+19052246501
207,Owen,Rogen,male,2003,French,0,Yes, physical,inactive,2003-06-27,2021-04-04,Owen.Rogen39878@gmail.com,Ontario,"[43.684345,-79.431292]",,+16472054387
208,Zoey,Leblanc,female,1979,English,0,Yes, physical,active,1979-11-12,2021-11-22,Zoey.Leblanc90260@gmail.com,Ontario,"[43.684345,-79.431292]",,+16471633695
209,Miles,Girard,male,1997,English,0,No, physical,active,1997-03-31,2021-09-08,Miles.Girard48165@aol.com,Ontario,"[43.684345,-79.431292]",,+12262229438
210,Everly,Leblanc,female,1992,French,0,Yes, physical,active,1992-04-06,2021-09-02,Everly.Leblanc8096@mail.com,Ontario,"[43.684345,-79.431292]",,+14371521700
211,Ella,Murphy,female,1979,English,0,No, physical,active,1979-07-04,2020-02-23,Ella.Murphy21181@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",,+13066759541
212,Charlotte,Lin,female,1951,English,1,No, physical,active,1951-06-19,2020-12-30,Charlotte.Lin25685@aol.com,Ontario,"[43.684345,-79.431292]",,+16475331528
213,Jack,Chen,male,1995,English,0,Yes, physical,active,1995-03-18,2020-03-23,Jack.Chen11818@aol.com,British Columbia,"[48.423095,-123.366788]",,+12501347465
214,Ava,Richard,female,1953,English,0,Yes, physical,active,1953-07-03,2020-12-29,Ava.Richard32537@aol.com,Quebec,"[46.807102,-71.211788]",,+14387533496
215,Mia,Harris,female,2002,English,0,Yes, physical,active,2002-08-02,2021-05-06,Mia.Harris6148@hotmail.com,Quebec,"[46.807102,-71.211788]",,+14381486508
216,Ellie,Johnston,female,1976,English,0,Yes, physical,active,1976-01-18,2021-09-22,Ellie.Johnston50315@gmail.com,Quebec,"[46.807102,-71.211788]",,+15145068571
217,Ella,Rogen,female,1996,English,0,Yes, physical,active,1996-04-29,2021-11-16,Ella.Rogen4875@mail.com,Alberta,"[53.530798,-113.511802]",,+17804789622
218,Isla,Johnson,female,1973,English,1,No, physical,active,1973-12-09,2020-04-16,Isla.Johnson11696@gmail.com,British Columbia,"[48.423095,-123.366788]",,+16042874032
219,Jackson,Patel,male,1968,French,1,No, physical,active,1968-06-15,2020-09-20,Jackson.Patel87486@gmail.com,British Columbia,"[48.423095,-123.366788]",,+12365760144
220,Leah,Grant,female,1965,English,0,No, physical,active,1965-02-19,2021-10-18,Leah.Grant32159@aol.com,British Columbia,"[48.423095,-123.366788]",,+12502564862
221,Liam,Landry,male,1995,English,1,No, physical,active,1995-09-10,2021-02-12,Liam.Landry86594@gmx.com,British Columbia,"[48.423095,-123.366788]",,+12362119612
222,Zoey,Pelletier,female,1989,English,1,Yes, physical,active,1989-01-18,2020-02-21,Zoey.Pelletier54430@yahoo.com,Ontario,"[43.684345,-79.431292]",,+15484152066
223,Avery,Martin,female,1982,English,0,No, physical,active,1982-03-19,2021-06-19,Avery.Martin48230@gmail.com,Ontario,"[43.684345,-79.431292]",,+15489428379
224,Mila,Richard,female,1966,English,1,No, physical,active,1966-06-16,2021-06-26,Mila.Richard23920@gmx.com,Alberta,"[53.530798,-113.511802]",,+17809781180
225,Benjamin,Mitchell,male,1950,English,1,No, physical,active,1950-07-19,2020-09-18,Benjamin.Mitchell46688@gmx.com,Ontario,"[43.684345,-79.431292]",,+16138492089
226,Owen,Morrison,male,1981,French,0,No, physical,active,1981-04-29,2020-04-22,Owen.Morrison99320@gmx.com,British Columbia,"[48.423095,-123.366788]",,+17782712486
227,Amelia,Beaulieu,female,1961,English,1,No,business,active,1961-06-30,2021-03-12,Amelia.Beaulieu92806@hotmail.com,Ontario,"[43.684345,-79.431292]",,+13438836080
228,Olivia,Johnson,female,1978,English,0,No, physical,inactive,1978-07-15,2021-02-18,Olivia.Johnson4110@aol.com,Ontario,"[43.684345,-79.431292]",,+16476596673
229,Henry,Peters,male,1978,English,1,No, physical,active,1978-02-12,2021-05-05,Henry.Peters56452@mail.com,Quebec,"[46.807102,-71.211788]",,+18737448387
230,Liam,Landry,male,1992,English,1,Yes, physical,active,1992-03-05,2020-03-22,Liam.Landry50786@aol.com,Quebec,"[46.807102,-71.211788]",,+18196578817
231,Zoey,Pelletier,female,1946,English,0,Yes, physical,active,1946-07-25,2021-03-07,Zoey.Pelletier69232@aol.com,Ontario,"[43.684345,-79.431292]",,+13658597870
232,Zoey,Grant,female,1941,English,0,Yes, physical,active,1941-09-29,2020-02-03,Zoey.Grant4763@aol.com,Saskatchewan,"[50.464050, -104.605617]",,+13064680721
233,Nathan,Girard,male,1970,English,1,No, physical,active,1970-10-25,2021-02-24,Nathan.Girard49312@gmx.com,Alberta,"[53.530798,-113.511802]",,+17805822422
234,Jack,Mitchell,male,1955,French,1,No, physical,active,1955-08-28,2020-12-17,Jack.Mitchell22024@hotmail.com,New Brunswick,"[45.956694, -66.658084]",,+15061449093
235,Hannah,Davis,female,1989,Chinese,1,No, physical,inactive,1989-07-25,2020-05-16,Hannah.Davis94573@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15819575385
236,Lily,Fortin,female,1981,English,1,Yes,business,active,1981-08-03,2021-03-22,Lily.Fortin18616@yahoo.com,Ontario,"[43.684345,-79.431292]",,+16136054745
237,Jack,Mitchell,male,1992,Chinese,1,No, physical,active,1992-01-08,2020-11-23,Jack.Mitchell2408@yahoo.com,British Columbia,"[48.423095,-123.366788]",,+17781669286
238,Mila,Richard,female,1959,English,0,No, physical,active,1959-08-16,2021-07-02,Mila.Richard81907@yahoo.com,Nova Scotia,"[44.653761, -63.601324]",,+17822303158
239,Lucas,Campbell,male,1953,English,0,Yes, physical,active,1953-09-27,2020-09-11,Lucas.Campbell21725@gmx.com,Ontario,"[43.684345,-79.431292]",,+13439976881
240,Mason,Nguyen,male,1991,English,1,Yes, physical,active,1991-07-09,2021-03-05,Mason.Nguyen47891@yahoo.com,Ontario,"[43.684345,-79.431292]",2019-03-22,+15198206943
241,Zoey,Harris,female,2001,English,0,No, physical,active,2001-02-09,2021-04-14,Zoey.Harris16002@gmail.com,Alberta,"[53.530798,-113.511802]",,+18257935682
242,Leah,Gill,female,1990,English,1,Yes, physical,active,1990-04-29,2020-10-11,Leah.Gill91012@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+12504117430
243,Zoey,Lapointe,female,1943,English,1,No,business,active,1943-01-17,2020-09-08,Zoey.Lapointe21084@aol.com,Manitoba,"[49.887898, -97.134185]",,+14315324784
244,Isabella,Harris,female,1964,English,1,Yes, physical,active,1964-05-19,2020-06-02,Isabella.Harris83603@gmx.com,Alberta,"[53.530798,-113.511802]",,+17808868547
245,Nora,Khan,female,1960,Chinese,1,Yes, physical,active,1960-05-04,2020-02-21,Nora.Khan9560@gmail.com,Ontario,"[43.684345,-79.431292]",,+12493233732
246,Alexander,Davis,male,1984,English,0,Yes, physical,active,1984-05-26,2020-01-22,Alexander.Davis62113@gmail.com,Quebec,"[46.807102,-71.211788]",,+14182547192
247,Ava,Robinson,female,1995,English,1,No, physical,active,1995-07-29,2020-04-30,Ava.Robinson37645@gmx.com,Quebec,"[46.807102,-71.211788]",,+13677608553
248,Chloe,Reynolds,female,2000,English,0,No, physical,active,2000-01-29,2020-09-06,Chloe.Reynolds12125@mail.com,Ontario,"[43.684345,-79.431292]",2019-09-18,+16474702548
249,Logan,Gauthier,male,1997,English,0,Yes, physical,inactive,1997-08-26,2020-07-06,Logan.Gauthier11958@yahoo.com,Ontario,"[43.684345,-79.431292]",,+14161895452
250,Olivia,Murray,female,1990,English,0,Yes, physical,active,1990-08-01,2021-10-07,Olivia.Murray32213@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",,+13068528631
251,Levi,Landry,male,1993,Chinese,0,No, physical,active,1993-05-20,2021-07-12,Levi.Landry41955@mail.com,Saskatchewan,"[50.464050, -104.605617]",,+16395668101
252,Benjamin,Martin,male,1954,French,1,No, physical,active,1954-08-05,2021-02-19,Benjamin.Martin82158@yahoo.com,Ontario,"[43.684345,-79.431292]",2021-02-11,+14166947172
253,Abigail,Grant,female,1962,French,0,Yes, physical,active,1962-01-17,2021-09-10,Abigail.Grant13452@hotmail.com,Nova Scotia,"[44.653761, -63.601324]",,+19026425228
254,Ethan,Fortin,male,1991,English,0,No, physical,active,1991-11-25,2020-06-26,Ethan.Fortin82646@gmx.com,Ontario,"[43.684345,-79.431292]",,+16131701368
255,Jacob,Michaud,male,1964,English,0,Yes, physical,active,1964-10-14,2020-01-03,Jacob.Michaud13731@hotmail.com,Manitoba,"[49.887898, -97.134185]",,+14315323925
256,Owen,Levesque,male,1964,English,1,Yes, physical,inactive,1964-01-04,2021-12-22,Owen.Levesque45901@yahoo.com,Quebec,"[46.807102,-71.211788]",,+13679320285
257,Charlie,Belanger,female,2002,English,0,Yes, physical,inactive,2002-05-06,2020-05-10,Charlie.Belanger72@hotmail.com,Alberta,"[53.530798,-113.511802]",,+17809774645
258,Olivia,Fortin,female,1968,English,0,Yes, physical,active,1968-05-17,2020-09-10,Olivia.Fortin31354@yahoo.com,Nova Scotia,"[44.653761, -63.601324]",,+19022768199
259,Emma,Leblanc,female,1962,English,0,No, physical,active,1962-11-03,2021-01-07,Emma.Leblanc11426@hotmail.com,Ontario,"[43.684345,-79.431292]",,+14161625895
260,Scarlett,Johnston,female,1944,Chinese,0,Yes, physical,active,1944-11-19,2020-07-29,Scarlett.Johnston20594@aol.com,Quebec,"[46.807102,-71.211788]",,+18192046478
261,Jacob,Richard,male,1999,English,0,No, physical,inactive,1999-09-30,2021-03-21,Jacob.Richard94384@mail.com,Ontario,"[43.684345,-79.431292]",,+16471000833
262,Ava,Beaulieu,female,1960,English,0,No,business,active,1960-05-13,2021-10-15,Ava.Beaulieu54091@mail.com,Ontario,"[43.684345,-79.431292]",,+14161044890
263,Owen,Lewis,male,2000,English,0,Yes, physical,active,2000-05-12,2020-10-15,Owen.Lewis134@aol.com,Nova Scotia,"[44.653761, -63.601324]",,+17823142444
264,Chloe,Lin,female,1999,English,0,No,business,active,1999-09-26,2021-10-17,Chloe.Lin91576@mail.com,Ontario,"[43.684345,-79.431292]",,+12497911595
265,Ella,Jackson,female,1980,English,0,No, physical,active,1980-12-22,2020-09-13,Ella.Jackson95660@yahoo.com,Quebec,"[46.807102,-71.211788]",,+14382182734
266,Emma,Johnson,female,1977,English,1,No, physical,active,1977-02-03,2021-01-17,Emma.Johnson95024@aol.com,Ontario,"[43.684345,-79.431292]",,+14162543294
267,Ellie,Anderson,female,1962,French,1,No, physical,inactive,1962-06-03,2021-06-26,Ellie.Anderson65690@hotmail.com,Quebec,"[46.807102,-71.211788]",,+14183157570
268,Leah,Pelletier,female,1942,English,1,No, physical,active,1942-06-19,2021-10-07,Leah.Pelletier83775@gmail.com,Manitoba,"[49.887898, -97.134185]",2020-01-20,+14314325702
269,Owen,Johnson,male,1961,English,0,Yes,business,active,1961-04-23,2020-07-06,Owen.Johnson14262@gmail.com,Alberta,"[53.530798,-113.511802]",,+15878523671
270,Isla,Bouchard,female,2000,English,1,No,business,active,2000-04-29,2021-06-24,Isla.Bouchard22570@gmx.com,Ontario,"[43.684345,-79.431292]",,+12896306816
271,Ella,Harris,female,1956,English,0,Yes, physical,active,1956-12-27,2020-12-14,Ella.Harris94828@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18733498487
272,Olivia,Patel,female,1951,English,0,No,business,active,1951-01-20,2021-07-10,Olivia.Patel36079@hotmail.com,Saskatchewan,"[50.464050, -104.605617]",,+16394003676
273,Levi,Peters,male,2001,English,0,Yes, physical,active,2001-01-29,2021-11-29,Levi.Peters73678@gmx.com,Quebec,"[46.807102,-71.211788]",,+14502115787
274,Mila,Ouellet,female,1962,French,1,No, physical,active,1962-11-22,2020-06-08,Mila.Ouellet2755@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+12509283024
275,Grayson,Richard,male,1999,English,0,Yes, physical,active,1999-06-18,2021-03-28,Grayson.Richard60234@gmail.com,Ontario,"[43.684345,-79.431292]",,+12897450352
276,Charlotte,Landry,female,1942,English,0,No, physical,inactive,1942-04-30,2020-03-31,Charlotte.Landry69457@mail.com,Quebec,"[46.807102,-71.211788]",,+15819100427
277,Ethan,MacDonald,male,1995,French,0,No, physical,active,1995-11-26,2021-01-26,Ethan.MacDonald11510@hotmail.com,Ontario,"[43.684345,-79.431292]",,+16139322749
278,Olivia,Lewis,female,1956,Chinese,1,Yes, physical,inactive,1956-10-17,2021-10-14,Olivia.Lewis9449@yahoo.com,Newfoundland and Labrador,"[47.561796, -52.712189]",2020-10-31,+17095589821
279,Mia,Leblanc,female,1979,English,0,Yes, physical,active,1979-08-08,2020-09-14,Mia.Leblanc66462@gmx.com,Ontario,"[43.684345,-79.431292]",,+15195349141
280,Isabella,Ouellet,female,2002,English,1,No, physical,active,2002-02-20,2020-03-05,Isabella.Ouellet78979@gmx.com,British Columbia,"[48.423095,-123.366788]",,+12508292346
281,Jacob,Lapointe,male,1950,English,0,Yes, physical,active,1950-12-13,2020-08-01,Jacob.Lapointe9658@yahoo.com,Newfoundland and Labrador,"[47.561796, -52.712189]",,+17091788954
282,Elliot,MacDonald,male,1959,English,0,Yes, physical,active,1959-01-13,2021-11-16,Elliot.MacDonald55387@gmx.com,Quebec,"[46.807102,-71.211788]",,+15795437176
283,Mason,Levesque,male,1957,English,1,Yes, physical,active,1957-03-24,2020-08-13,Mason.Levesque49338@gmx.com,Ontario,"[43.684345,-79.431292]",,+16479020996
